 Source Target COS_dist SCM_dist WMD_dist COS_sim SCM_sim WMD_sim MSI_I MSI_X SourceFile TargetFile Linked?
1338 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVProxy.java 0.1995149600535096 0.8004850399464903 0.8246934711933136 0.17530653 1.165696022397597 0.4617453186680006 2.584962500721156 1.315172029168969 RE-759.txt UAVProxy.java 1
1339 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionPlanningServiceRemoteFacade.java 0.1739263169450722 0.8260736830549278 0.6177463829517365 0.38225362 1.0407388161238535 0.4900186109555087 3.378783493486176 1.3660934553878117 RE-759.txt MissionPlanningServiceRemoteFacade.java 1
1346 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionHandler.java 0.2003474305273431 0.7996525694726568 0.7234251499176025 0.27657485 1.142183942261813 0.4668133208692414 2.503258334775646 1.2991301890771525 RE-759.txt MissionHandler.java 1
1347 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVMonitorableMessage.java 0.1905303087930525 0.8094696912069475 0.7283567488193512 0.27164325 1.100614400215165 0.4760511971628731 2.725480556997868 1.3192201298976014 RE-759.txt UAVMonitorableMessage.java 1
1352 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DistanceChecker.java 0.1866934897884237 0.8133065102115763 0.752183809876442 0.24781619 1.151631584627598 0.4647635808771969 3.121928094887362 1.3519647487142494 RE-759.txt DistanceChecker.java 1
1353 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVMissionPlan.java 0.179615000413652 0.8203849995863479 0.6915812194347382 0.30841878 1.080237709053848 0.4807142932020152 3.378783493486176 1.3660934553878117 RE-759.txt UAVMissionPlan.java 1
1354 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightManagerService.java 0.2089059672059623 0.7910940327940377 0.7375111877918243 0.2624888 1.0501157582657703 0.4877773345081342 2.75 1.3226647836567111 RE-759.txt FlightManagerService.java 1
1355 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IFlightPattern.java 0.1345955244268455 0.8654044755731545 0.533929854631424 0.46607015 0.9732108737148696 0.506788206633662 3.378783493486176 1.3660934553878117 RE-759.txt IFlightPattern.java 1
1357 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IUAVProxy.java 0.2465737351490051 0.7534262648509948 0.8905775547027588 0.109422445 1.216843978844242 0.4510917365151484 1.0 1.0 RE-759.txt IUAVProxy.java 1
1360 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/CoordinatedLandingPattern.java 0.1606266087456286 0.8393733912543714 0.5708091259002686 0.42919087 1.0047135757713483 0.4988243767517923 3.238901256602631 1.3579502728384498 RE-759.txt CoordinatedLandingPattern.java 1
1361 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IMissionPlan.java 0.1810104527606736 0.8189895472393264 0.623467892408371 0.3765321 1.0215550887750906 0.494668686276526 2.5 1.2968140217166513 RE-759.txt IMissionPlan.java 1
1371 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightManagerServiceRemoteFacade.java 0.189117624973888 0.8108823750261119 0.7460594177246094 0.25394058 1.079102019151894 0.4809768788584599 2.94770277922009 1.3393100707180503 RE-759.txt FlightManagerServiceRemoteFacade.java 1
1382 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SyncTask.java 0.2387447266950644 0.7612552733049356 0.7263393700122833 0.27366063 1.0303924151597623 0.4925156302464391 2.235926350629033 1.2653331222512114 RE-759.txt SyncTask.java 1
1389 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/RemoteManager.java 0.2574615160179276 0.7425384839820723 0.924913614988327 0.075086385 1.2223184535102434 0.4499805140079987 2.807354922057604 1.334354528018687 RE-759.txt RemoteManager.java 1
1391 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightManagerServiceInstance.java 0.184148107029386 0.815851892970614 0.72126704454422 0.27873296 1.0827839954170684 0.480126600838295 2.725480556997868 1.3192201298976014 RE-759.txt FlightManagerServiceInstance.java 1
1395 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AbstractMissionTask.java 0.207472285633378 0.792527714366622 0.7452817857265472 0.2547182 1.0857765208161692 0.4794377489725974 2.235926350629033 1.2653331222512114 RE-759.txt AbstractMissionTask.java 1
1399 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SimpleCheckerMessageHandler.java 0.1802809162948208 0.8197190837051792 0.7097873687744141 0.29021263 1.12333111852135 0.4709581050629457 3.121928094887362 1.3519647487142494 RE-759.txt SimpleCheckerMessageHandler.java 1
1401 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionExecutionException.java 0.1989582007141831 0.8010417992858169 0.6031250357627869 0.39687496 0.9874460696289076 0.5031583071769682 2.235926350629033 1.2653331222512114 RE-759.txt MissionExecutionException.java 1
1402 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SynchronizationState.java 0.2005007973060891 0.7994992026939108 0.7953362911939621 0.20466371 1.166492819834977 0.4615754969712617 1.584962500721156 1.1699250014423124 RE-759.txt SynchronizationState.java 1
1404 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionController.java 0.1298067999334335 0.8701932000665664 0.4270070791244507 0.5729929 0.937942825280484 0.5160110953506934 3.5068905956085183 1.3728719392429896 RE-759.txt MissionController.java 1
1406 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IFlightManagerServiceInstance.java 0.2113333986002833 0.7886666013997167 0.7504007071256638 0.2495993 1.0705575971097732 0.4829616917664444 2.2516291673878226 1.2667563532600834 RE-759.txt IFlightManagerServiceInstance.java 1
1409 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MonitoringConnectionTester.java 0.2348001576494569 0.7651998423505431 0.8547124266624451 0.14528757 1.182735702119513 0.4581406713735267 1.9219280948873625 1.2148067842293933 RE-759.txt MonitoringConnectionTester.java 1
1415 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/ManagedDrone.java 0.1824928102551729 0.8175071897448271 0.7374086678028107 0.26259133 1.127546912534086 0.4700248883390855 3.94770277922009 1.392421898435754 RE-759.txt ManagedDrone.java 1
1416 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionUtil.java 0.1779438051997038 0.8220561948002961 0.6757864654064178 0.32421353 1.0414869415419017 0.489839038228046 3.378783493486176 1.3660934553878117 RE-759.txt MissionUtil.java 1
1418 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/CollisionInfo.java 0.2479872384847546 0.7520127615152453 0.8197835087776184 0.18021649 1.1545107785878026 0.4641424911577657 1.584962500721156 1.1699250014423124 RE-759.txt CollisionInfo.java 1
1420 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionPlanningService.java 0.1754296821217186 0.8245703178782814 0.5498649477958679 0.45013505 0.9308562919515596 0.5179049337686741 3.238901256602631 1.3579502728384498 RE-759.txt MissionPlanningService.java 1
1425 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/PatternFactory.java 0.2658216485344424 0.7341783514655575 0.8566271662712097 0.14337283 1.150106465092794 0.4650932482810064 2.5216406363433186 1.2998438251349491 RE-759.txt PatternFactory.java 1
1427 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AFMainLayout.java 0.2306955623962155 0.7693044376037844 0.8877253979444504 0.1122746 1.216785690359019 0.4511035975868489 2.321928094887362 1.2877123795494492 RE-759.txt AFMainLayout.java 1
1436 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IFlightManagerRemoteService.java 0.203943486268382 0.796056513731618 0.7547686994075775 0.2452313 1.062655900235277 0.4848118388946673 2.94770277922009 1.3393100707180503 RE-759.txt IFlightManagerRemoteService.java 1
1441 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SynchronizationManager.java 0.2254024103776094 0.7745975896223906 0.8233596384525299 0.17664036 1.1425355910346808 0.4667367040176338 2.9219280948873623 1.3359016564230493 RE-759.txt SynchronizationManager.java 1
1444 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/TakeoffTask.java 0.2461423649692667 0.7538576350307332 0.8297358453273773 0.17026415 1.1308265912273034 0.4693014457943406 2.235926350629033 1.2653331222512114 RE-759.txt TakeoffTask.java 1
