 Source Target COS_dist SCM_dist WMD_dist COS_sim SCM_sim WMD_sim MSI_I MSI_X SourceFile TargetFile Linked?
1290 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/ServiceIds.java 0.6002262448012551 0.3997737551987449 1.0 0.0 1.236188396332409 0.4471895130303459 0.0 0.0 RE-759.txt ServiceIds.java 1
1292 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/TaskList.java 0.4547092167798556 0.5452907832201443 0.976394310593605 0.02360569 1.1933907027770057 0.4559151266274272 -0.0 -0.0 RE-759.txt TaskList.java 1
1293 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IMissionTask.java 0.4245474732882796 0.5754525267117204 0.916979543864727 0.083020456 1.1548650335883563 0.4640661871684675 1.0 1.0 RE-759.txt IMissionTask.java 1
1294 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/CommandIds.java 0.4852176905895385 0.5147823094104614 0.992260413710028 0.0077395863 1.2172127805707678 0.4510167038377679 -0.0 -0.0 RE-759.txt CommandIds.java 1
1296 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/RouteTask.java 0.4269479619457275 0.5730520380542725 0.8805954530835152 0.11940455 1.1388527030644071 0.4675403774029253 1.0 1.0 RE-759.txt RouteTask.java 1
1303 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/TaskFactory.java 0.3947823695099296 0.6052176304900704 0.9107895791530608 0.08921042 1.1588022241616274 0.4632198303336243 0.9182958340544896 0.9182958340544896 RE-759.txt TaskFactory.java 1
1304 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightZoneManager2.java 0.263843918477476 0.736156081522524 0.7443347573280334 0.25566524 1.0345967129204423 0.4914978942262266 1.9219280948873625 1.2148067842293933 RE-759.txt FlightZoneManager2.java 1
1315 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/EmergencyStopCommand.java 0.4085077778215273 0.5914922221784726 1.0 0.0 1.2029256665202812 0.4539417807862713 0.0 0.0 RE-759.txt EmergencyStopCommand.java 1
1317 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/CoordinatedTakeoffPattern.java 0.3059000560770001 0.6940999439229999 0.7532750517129898 0.24672495 1.0657887221398763 0.4840766092304618 2.235926350629033 1.2653331222512114 RE-759.txt CoordinatedTakeoffPattern.java 1
1326 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/WriteDispatcher.java 0.401708423806178 0.598291576193822 0.983125139027834 0.016874861 1.2038460757778524 0.4537521975744371 1.0 1.0 RE-759.txt WriteDispatcher.java 1
1330 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DelayTask.java 0.4085526227626495 0.5914473772373505 0.923862598836422 0.0761374 1.1826841687689276 0.4581514881120055 1.584962500721156 1.1699250014423124 RE-759.txt DelayTask.java 1
1332 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SynchronizationPoint.java 0.4052957956920378 0.5947042043079622 0.9605925753712654 0.039407425 1.1902375899522124 0.4565714717834874 -0.0 -0.0 RE-759.txt SynchronizationPoint.java 1
1333 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/WaypointTask.java 0.3841617942286961 0.6158382057713039 0.9319761171936988 0.06802388 1.1530383045056931 0.4644599206188232 1.0 1.0 RE-759.txt WaypointTask.java 1
1335 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/LandTask.java 0.385417179944264 0.614582820055736 0.9312972128391266 0.06870279 1.1514020009003725 0.4648131774449847 1.0 1.0 RE-759.txt LandTask.java 1
1338 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVProxy.java 0.4138209182865694 0.5861790817134306 0.9966203726362436 0.0033796274 1.201215317693329 0.454294494483124 -0.0 -0.0 RE-759.txt UAVProxy.java 1
1339 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionPlanningServiceRemoteFacade.java 0.24457390911354 0.75542609088646 0.632840484380722 0.36715952 0.9113836773762292 0.5231811968660879 1.9182958340544896 1.2183406773511978 RE-759.txt MissionPlanningServiceRemoteFacade.java 1
1346 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionHandler.java 0.3428423492656841 0.6571576507343159 0.7987899631261826 0.20121004 1.110462679984881 0.4738297480849857 1.521928094887362 1.1419011889093371 RE-759.txt MissionHandler.java 1
1347 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVMonitorableMessage.java 0.4019139236543068 0.5980860763456932 0.9509322717785836 0.04906773 1.1904020198981609 0.4565371976996685 1.5 1.1225562489182657 RE-759.txt UAVMonitorableMessage.java 1
1352 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DistanceChecker.java 0.4042481477564089 0.5957518522435911 0.993655988946557 0.006344011 1.2097705196772752 0.4525356778431655 -0.0 -0.0 RE-759.txt DistanceChecker.java 1
1353 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVMissionPlan.java 0.3365734021000892 0.6634265978999108 0.8770078271627426 0.12299217 1.1234252418240294 0.4709372292951536 2.235926350629033 1.2653331222512114 RE-759.txt UAVMissionPlan.java 1
1354 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightManagerService.java 0.2920272242573033 0.7079727757426967 0.7929975986480713 0.2070024 0.9896376538590912 0.5026040787177529 1.5 1.1225562489182657 RE-759.txt FlightManagerService.java 1
1355 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IFlightPattern.java 0.2875877042886795 0.7124122957113205 0.7030527293682098 0.29694727 1.0325241839120871 0.4919990659472777 2.5 1.2968140217166513 RE-759.txt IFlightPattern.java 1
1357 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IUAVProxy.java 0.551099770979969 0.448900229020031 1.0 0.0 1.2403749999187563 0.4463538470284052 0.0 0.0 RE-759.txt IUAVProxy.java 1
1360 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/CoordinatedLandingPattern.java 0.2835298036494128 0.7164701963505872 0.7409031987190247 0.2590968 1.0641851771154962 0.4844526601035889 2.235926350629033 1.2653331222512114 RE-759.txt CoordinatedLandingPattern.java 1
1361 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IMissionPlan.java 0.3400593951216915 0.6599406048783085 0.6988502144813538 0.3011498 0.9605246025319644 0.5100675598299186 1.5 1.1225562489182657 RE-759.txt IMissionPlan.java 1
1371 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightManagerServiceRemoteFacade.java 0.3070120034341703 0.6929879965658297 0.8058119118213654 0.19418809 1.0060364521007408 0.4984954281128791 1.5 1.1225562489182657 RE-759.txt FlightManagerServiceRemoteFacade.java 1
1382 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SyncTask.java 0.4080327834483804 0.5919672165516195 0.8805954530835152 0.11940455 1.1347213290414482 0.4684452187719645 1.0 1.0 RE-759.txt SyncTask.java 1
1389 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/RemoteManager.java 0.391005555361828 0.608994444638172 0.9943120465613902 0.0056879534 1.190698530764562 0.4564754054274168 -0.0 -0.0 RE-759.txt RemoteManager.java 1
1391 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightManagerServiceInstance.java 0.2958782348574562 0.7041217651425438 0.8021072298288345 0.19789277 1.0159105943523974 0.4960537450428181 1.5 1.1225562489182657 RE-759.txt FlightManagerServiceInstance.java 1
1395 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AbstractMissionTask.java 0.4102197369676174 0.5897802630323826 0.8799732774496078 0.12002672 1.1491270511163354 0.4653052035618664 0.9182958340544896 0.9182958340544896 RE-759.txt AbstractMissionTask.java 1
1399 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SimpleCheckerMessageHandler.java 0.3625840011056088 0.6374159988943912 0.9908979441970588 0.009102056 1.1987922798746866 0.45479512055454 1.0 1.0 RE-759.txt SimpleCheckerMessageHandler.java 1
1401 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionExecutionException.java 0.4290299621040339 0.5709700378959661 0.7926846444606781 0.20731536 1.0953652288357445 0.4772437693621716 0.9182958340544896 0.9182958340544896 RE-759.txt MissionExecutionException.java 1
1402 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SynchronizationState.java 0.3708209739783246 0.6291790260216754 1.0 0.0 1.1811646364999917 0.4584706643716044 0.0 0.0 RE-759.txt SynchronizationState.java 1
1404 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionController.java 0.2061529597057522 0.7938470402942478 0.4780662655830383 0.52193373 0.899916550201828 0.5263389067766003 1.9182958340544896 1.2183406773511978 RE-759.txt MissionController.java 1
1406 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IFlightManagerServiceInstance.java 0.3399065784551642 0.6600934215448357 0.8268207907676697 0.17317921 1.0376396928814338 0.4907638987861963 1.5 1.1225562489182657 RE-759.txt IFlightManagerServiceInstance.java 1
1409 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MonitoringConnectionTester.java 0.3465957301012775 0.6534042698987225 1.0 0.0 1.1983236220736495 0.4548920777445466 0.0 0.0 RE-759.txt MonitoringConnectionTester.java 1
1415 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/ManagedDrone.java 0.3139432780076676 0.6860567219923324 0.9320564195513724 0.06794358 1.140796053761708 0.4671159582169661 2.2516291673878226 1.2667563532600834 RE-759.txt ManagedDrone.java 1
1416 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionUtil.java 0.3475105708102672 0.6524894291897327 0.7910526841878891 0.20894732 1.0856222978980603 0.4794732013595287 2.235926350629033 1.2653331222512114 RE-759.txt MissionUtil.java 1
1418 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/CollisionInfo.java 0.4548801673729372 0.5451198326270628 1.0 0.0 1.2139983329334136 0.4516715234717727 0.0 0.0 RE-759.txt CollisionInfo.java 1
1420 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionPlanningService.java 0.1829271713189151 0.8170728286810849 0.5457156002521515 0.4542844 0.7788012437605915 0.5621763552885113 2.235926350629033 1.2653331222512114 RE-759.txt MissionPlanningService.java 1
1425 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/PatternFactory.java 0.4204171178113843 0.5795828821886156 0.9777026679366828 0.022297332 1.1664004398063166 0.4615951795548026 -0.0 -0.0 RE-759.txt PatternFactory.java 1
1427 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AFMainLayout.java 0.4131016268861956 0.5868983731138043 0.9936321415007114 0.0063678585 1.2071266889350154 0.453077752633457 -0.0 -0.0 RE-759.txt AFMainLayout.java 1
1436 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IFlightManagerRemoteService.java 0.34860334139741 0.65139665860259 0.834613174200058 0.16538683 1.0453463336569475 0.4889147542128302 1.5 1.1225562489182657 RE-759.txt IFlightManagerRemoteService.java 1
1441 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SynchronizationManager.java 0.3532297281900896 0.6467702718099104 0.913118116557598 0.08688188 1.1464536342042446 0.4658847431245493 1.5 1.1225562489182657 RE-759.txt SynchronizationManager.java 1
1444 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/TakeoffTask.java 0.3828471984792226 0.6171528015207773 0.9312972128391266 0.06870279 1.150969378347238 0.4649066649049091 1.0 1.0 RE-759.txt TakeoffTask.java 1
1445 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AFInfoPanel.java 0.3899517402463289 0.610048259753671 0.9536931924521924 0.046306808 1.2082699001797952 0.4528431963495861 0.9182958340544896 0.9182958340544896 RE-759.txt AFInfoPanel.java 1
1446 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-759.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SyncConstants.java 0.3762018054748013 0.6237981945251987 1.0 0.0 1.187731682673977 0.4570944453196106 0.0 0.0 RE-759.txt SyncConstants.java 1
