Source,Target,COS_dist,DistanceMetric.SCM,DistanceMetric.WMD,COS_sim,SimilarityMetric.SCM_sim,SimilarityMetric.WMD_sim,EntropyMetric.MSI_I,EntropyMetric.MSI_X,SourceFile,TargetFile,Linked?
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SetMonitoringFrequencyCommand.java,0.2137517375809575,0.7862482624190424,0.828062042593956,0.17193796,0.9615182944486004,0.5098091630499467,1.584962500721156,1.1699250014423124,RE-616.txt,SetMonitoringFrequencyCommand.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/LlaCoordinate.java,0.2011508811349293,0.7988491188650707,0.996323563158512,0.0036764368,1.1184675251972176,0.4720393341441028,0.0,0.0,RE-616.txt,LlaCoordinate.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/TaskFactory.java,0.2368777461089003,0.7631222538910997,1.0,0.0,1.1422964334893513,0.4667888086669733,0.0,0.0,RE-616.txt,TaskFactory.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightZoneManager2.java,0.1730385769867093,0.8269614230132907,0.9472012482583524,0.05279875,1.1043126585886491,0.4752145532739866,1.9219280948873625,1.2148067842293933,RE-616.txt,FlightZoneManager2.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IDroneMonitoringServiceInstance.java,0.3455685336423316,0.6544314663576684,0.9232868850231172,0.076713115,1.1535516367879433,0.4643492094257447,-0.0,-0.0,RE-616.txt,IDroneMonitoringServiceInstance.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SetGimbalRotationCommand.java,0.2461404415316916,0.7538595584683083,0.9038662388920784,0.09613376,1.054875165161339,0.4866475671876081,-0.0,-0.0,RE-616.txt,SetGimbalRotationCommand.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/LandCommand.java,0.2474743616127268,0.7525256383872732,0.8744406253099442,0.12555937,1.0536287642596045,0.4869429262988193,-0.0,-0.0,RE-616.txt,LandCommand.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DroneMonitoringServiceInstance.java,0.2123395959898641,0.7876604040101358,0.8642079681158066,0.13579203,1.097397367083895,0.4767813747141032,1.9219280948873625,1.2148067842293933,RE-616.txt,DroneMonitoringServiceInstance.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/TakeoffCommand.java,0.2004388584880433,0.7995611415119567,0.8097790330648422,0.19022097,0.969356530972084,0.507780071446177,1.584962500721156,1.1699250014423124,RE-616.txt,TakeoffCommand.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/ManagedHashTableList.java,0.2841226650182183,0.7158773349817816,1.0,0.0,1.156569044251189,0.4636995057801283,0.0,0.0,RE-616.txt,ManagedHashTableList.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/RemoteRMIRemoteObject.java,0.209535486318664,0.790464513681336,0.8865270614624023,0.11347294,1.0709947561312676,0.4828597450763492,1.5,1.1225562489182657,RE-616.txt,RemoteRMIRemoteObject.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightRoutePersistenceProvider.java,0.2615259947265662,0.7384740052734338,1.0,0.0,1.1580244644321471,0.4633867764159641,0.0,0.0,RE-616.txt,FlightRoutePersistenceProvider.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SimpleSimulator.java,0.2250717804307895,0.7749282195692104,1.0,0.0,1.13119364956085,0.4692206173784621,0.0,0.0,RE-616.txt,SimpleSimulator.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SetStateFrequencyCommand.java,0.2069156373034211,0.7930843626965789,0.8259368240833282,0.17406318,0.9710584226516488,0.5073416335649291,1.584962500721156,1.1699250014423124,RE-616.txt,SetStateFrequencyCommand.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/EmergencyStopCommand.java,0.2295851674805613,0.7704148325194387,0.8027194440364838,0.19728056,0.990448364129238,0.5023993679119982,1.584962500721156,1.1699250014423124,RE-616.txt,EmergencyStopCommand.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IUAVPropertyUpdateNotifier.java,0.3119616282831827,0.6880383717168173,1.0,0.0,1.173576647477015,0.460071192410331,0.0,0.0,RE-616.txt,IUAVPropertyUpdateNotifier.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/CoordinatedTakeoffPattern.java,0.2181397976140557,0.7818602023859442,1.0,0.0,1.1437770186528189,0.4664664241192466,0.0,0.0,RE-616.txt,CoordinatedTakeoffPattern.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/GroundstationConnector.java,0.1622257085429345,0.8377742914570655,0.814812570810318,0.18518743,1.0596976056272385,0.4855081625904355,2.2516291673878226,1.2667563532600834,RE-616.txt,GroundstationConnector.java,1
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/InfoNotification.java,0.1770010673102249,0.8229989326897751,0.6310732662677765,0.36892673,1.0254346787134172,0.4937211802037541,-0.0,-0.0,RE-616.txt,InfoNotification.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AFControlsComponent.java,0.2254629147005938,0.7745370852994061,0.8957799673080444,0.10422003,1.104241679015475,0.4752305830515991,-0.0,-0.0,RE-616.txt,AFControlsComponent.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DronologyPersistenceUtil.java,0.3126257498587947,0.6873742501412052,1.0,0.0,1.1775185769967806,0.4592383323678429,0.0,0.0,RE-616.txt,DronologyPersistenceUtil.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightInfo.java,0.1972753486204808,0.8027246513795192,0.8109685331583023,0.18903147,1.0709169082448249,0.4828778962684386,0.0,0.0,RE-616.txt,FlightInfo.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/RuntimeDroneTypes.java,0.1812482584581378,0.8187517415418621,0.8494623601436615,0.15053764,1.0044582758459202,0.4988879100404226,1.5,1.1225562489182657,RE-616.txt,RuntimeDroneTypes.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/PVector.java,0.2193639909217166,0.7806360090782833,0.995643864851445,0.004356135,1.1171321119513271,0.4723370801259615,0.0,0.0,RE-616.txt,PVector.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightRouteInfo.java,0.2518441661426549,0.7481558338573451,0.9229367300868034,0.07706327,1.092696737636176,0.4778523242357412,-0.0,-0.0,RE-616.txt,FlightRouteInfo.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/WriteDispatcher.java,0.1638223806105594,0.8361776193894406,0.7432395815849304,0.25676042,1.0310146629426005,0.4923647368213321,1.5,1.1225562489182657,RE-616.txt,WriteDispatcher.java,1
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/PlanPool.java,0.2211874197521498,0.7788125802478502,0.8723840117454529,0.12761599,1.0893484432082337,0.4786181085546847,1.5,1.1225562489182657,RE-616.txt,PlanPool.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DronologyConstants.java,0.4156822124309279,0.584317787569072,1.0,0.0,1.1899133548934564,0.4566390710232697,0.0,0.0,RE-616.txt,DronologyConstants.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AbstractUAVMessage.java,0.2594667293014615,0.7405332706985385,0.9419185072183608,0.058081493,1.1394102248377436,0.4674185382449696,1.584962500721156,1.1699250014423124,RE-616.txt,AbstractUAVMessage.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DelayTask.java,0.2093381763764393,0.7906618236235606,0.8013427257537842,0.19865727,1.0426553798873148,0.4895588408335262,0.9182958340544896,0.9182958340544896,RE-616.txt,DelayTask.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AFInfoBox.java,0.1910215338850365,0.8089784661149635,0.9620358645915984,0.037964135,1.1043385216309205,0.4752087127241165,1.584962500721156,1.1699250014423124,RE-616.txt,AFInfoBox.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SynchronizationPoint.java,0.2344832922521234,0.7655167077478766,0.9631345979869366,0.036865402,1.08306517596811,0.4800617914104619,-0.0,-0.0,RE-616.txt,SynchronizationPoint.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/WaypointTask.java,0.2745438426891253,0.7254561573108746,1.0,0.0,1.1611137372412512,0.4627243734411407,0.0,0.0,RE-616.txt,WaypointTask.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/ModeChangeMessageTypeAdapter.java,0.1879135198975253,0.8120864801024746,0.8494729995727539,0.150527,1.091566445897764,0.4781105577407413,1.5,1.1225562489182657,RE-616.txt,ModeChangeMessageTypeAdapter.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/LandTask.java,0.2593785715374695,0.7406214284625304,1.0,0.0,1.1505918739243504,0.4649882723564947,0.0,0.0,RE-616.txt,LandTask.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightRouteplanningServiceInstance.java,0.1637446776234824,0.8362553223765176,0.8382318913936615,0.16176811,1.0721282107306025,0.4825956206867212,1.9219280948873625,1.2148067842293933,RE-616.txt,FlightRouteplanningServiceInstance.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/NVector.java,0.2172009295102505,0.7827990704897495,0.9962338749319316,0.003766125,1.1166099256992603,0.4724536098306501,0.0,0.0,RE-616.txt,NVector.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVProxy.java,0.2268804410615248,0.7731195589384752,0.9697714764624834,0.030228524,1.1188128596084093,0.4719623988806713,0.0,0.0,RE-616.txt,UAVProxy.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionPlanningServiceRemoteFacade.java,0.2251355682141744,0.7748644317858255,0.9077515751123428,0.092248425,1.1109698647084438,0.4737159050530145,0.9182958340544896,0.9182958340544896,RE-616.txt,MissionPlanningServiceRemoteFacade.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IDroneSetupRemoteService.java,0.2128882866169058,0.7871117133830942,0.91761614382267,0.082383856,1.076455251952049,0.4815899591671493,1.0,1.0,RE-616.txt,IDroneSetupRemoteService.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightRouteplanningServiceRemoteFacade.java,0.1953487428861967,0.8046512571138033,0.9033101201057434,0.09668988,1.076828204850362,0.4815034761491266,0.9182958340544896,0.9182958340544896,RE-616.txt,FlightRouteplanningServiceRemoteFacade.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/PhysicalDroneFleetFactory.java,0.184349872208629,0.8156501277913709,0.8749420940876007,0.1250579,1.04634121170536,0.4886770565338074,2.2516291673878226,1.2667563532600834,RE-616.txt,PhysicalDroneFleetFactory.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IMovementSimulator.java,0.2425878600766395,0.7574121399233604,1.0,0.0,1.1555437307606176,0.4639200707132646,0.0,0.0,RE-616.txt,IMovementSimulator.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/StatusDispatchThread.java,0.1684811778698614,0.8315188221301386,0.760762020945549,0.23923798,1.0672614141583434,0.483731758911166,1.9219280948873625,1.2148067842293933,RE-616.txt,StatusDispatchThread.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVHandshakeMessage.java,0.3057049073143186,0.6942950926856813,0.967336032539606,0.032663967,1.165510954182597,0.4617847802009684,-0.0,-0.0,RE-616.txt,UAVHandshakeMessage.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/MissionHandler.java,0.1916633584076501,0.8083366415923499,0.8974280282855034,0.10257197,1.1110095233316115,0.473707005557129,1.0,1.0,RE-616.txt,MissionHandler.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVMonitorableMessage.java,0.2219607282588682,0.7780392717411317,0.8900944516062737,0.10990555,1.110217357402371,0.4738848329970031,2.0,1.245112497836531,RE-616.txt,UAVMonitorableMessage.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IStartstrategy.java,0.5569925491167553,0.4430074508832446,1.0,0.0,1.233951603724455,0.4476372712518907,0.0,0.0,RE-616.txt,IStartstrategy.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AssignedDrone.java,0.2517370788894567,0.7482629211105433,1.0,0.0,1.1449307979538883,0.4662155072573572,0.0,0.0,RE-616.txt,AssignedDrone.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IPlanStatusChangeListener.java,0.4487985581444147,0.5512014418555853,1.0,0.0,1.2145564991918996,0.451557682255975,0.0,0.0,RE-616.txt,IPlanStatusChangeListener.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/VirtualDroneFleetFactory.java,0.2329570783659149,0.767042921634085,0.9651662223041058,0.034833778,1.1391408277583293,0.4674774035554874,1.0,1.0,RE-616.txt,VirtualDroneFleetFactory.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DistanceChecker.java,0.1806709645673716,0.8193290354326284,0.8458497226238251,0.15415028,1.1054870774642966,0.4749494835201416,1.9219280948873625,1.2148067842293933,RE-616.txt,DistanceChecker.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/UAVMissionPlan.java,0.1815584680200308,0.8184415319799692,0.8931368291378021,0.10686317,1.0663601519663186,0.4839427430152553,1.9219280948873625,1.2148067842293933,RE-616.txt,UAVMissionPlan.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightManagerService.java,0.2086327962751036,0.7913672037248963,0.9367981627583504,0.06320184,1.1090633062902968,0.4741441364123555,1.0,1.0,RE-616.txt,FlightManagerService.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IFlightPattern.java,0.2181943779570047,0.7818056220429953,0.99655773001723,0.00344227,1.1391590283490804,0.4674734261209934,0.0,0.0,RE-616.txt,IFlightPattern.java,0
/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt,/Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightPlanInfo.java,0.2430457410788616,0.7569542589211383,0.9579370692372322,0.04206293,1.1388409314097572,0.4675429506302172,0.0,0.0,RE-616.txt,FlightPlanInfo.java,0
